Date,Time,Load,Temperature,Wind Speed,fload,fTemperature,fWind Speed
2/18/2004,18:00,83.10752054,39.62996235,9.029986594,86.85015291,35,9
2/18/2004,19:00,87.01748379,47.56607395,3.965485505,87.1559633,33,7
2/18/2004,20:00,97.61505078,52.79934296,1.645329713,78.89908257,32,0
2/18/2004,21:00,76.54947913,54.57948246,0.123232193,66.36085627,28,3
2/18/2004,22:00,40.25364448,33.49633693,0.2533366,48.01223242,25,0
2/18/2004,23:00,32.96565528,37.77597047,0.030470004,29.66360856,22,0
2/19/2004,0:00,21.53027177,39.1152411,0.391714602,21.40672783,21,0
2/19/2004,1:00,9.324116672,29.62935626,0.250321059,14.06727829,20,0
2/19/2004,2:00,6.92863702,35.37118942,0.360786883,14.06727829,19,0
2/19/2004,3:00,11.26084098,42.45115747,0.621344762,14.06727829,19,0
2/19/2004,4:00,9.295776304,39.85211984,0.867068087,15.59633028,19,0
2/19/2004,5:00,27.52253965,44.79675938,3.319913159,28.74617737,19,0
2/19/2004,6:00,55.09173197,34.26505894,2.098436589,51.68195719,17,0
2/19/2004,7:00,78.049678,40.50971814,0.667797626,64.52599388,20,0
2/19/2004,8:00,68.76068124,42.46351233,0.311906399,67.27828746,22,0
2/19/2004,9:00,68.97170103,48.0157579,0.910482578,69.11314985,24,3
2/19/2004,10:00,72.37108065,43.11860814,2.300972965,68.19571865,28,0
2/19/2004,11:00,64.09520978,52.33817295,6.532265129,66.97247706,30,0
2/19/2004,12:00,73.82906474,43.61706557,8.94474071,61.46788991,34,0
2/19/2004,13:00,77.30434455,60.44593908,11.54579856,55.35168196,37,11
2/19/2004,14:00,73.65507307,39.21510087,6.071010695,51.98776758,38,6
2/19/2004,15:00,57.95396784,42.00758669,6.514246599,53.51681957,41,15
2/19/2004,16:00,71.08699818,60.64176146,9.095025373,56.26911315,41,14
2/19/2004,17:00,64.09715371,46.60924442,5.764040423,70.94801223,39,7
2/19/2004,18:00,77.52730164,59.73439877,4.38421925,88.0733945,38,8
2/19/2004,19:00,92.97013824,40.42684696,4.549966738,83.79204893,35,7
2/19/2004,20:00,102.7622118,42.48658149,3.796387766,77.37003058,34,3
2/19/2004,21:00,65.52412327,47.83692071,0.320405756,62.3853211,28,0
2/19/2004,22:00,54.52062342,36.44977901,0.459788817,47.09480122,27,0
2/19/2004,23:00,34.15517579,37.32222062,1.001320049,28.74617737,25,0
